"Step","1873380_2 - train/loss","1873380_2 - train/loss__MIN","1873380_2 - train/loss__MAX","4395274 - train/loss","4395274 - train/loss__MIN","4395274 - train/loss__MAX","1940028_1 - train/loss","1940028_1 - train/loss__MIN","1940028_1 - train/loss__MAX","4520555_1 - train/loss","4520555_1 - train/loss__MIN","4520555_1 - train/loss__MAX","2536305_1 - train/loss","2536305_1 - train/loss__MIN","2536305_1 - train/loss__MAX","2536333_1 - train/loss","2536333_1 - train/loss__MIN","2536333_1 - train/loss__MAX","1940035_0 - train/loss","1940035_0 - train/loss__MIN","1940035_0 - train/loss__MAX"
"8400","8696.224609375","8696.224609375","8696.224609375","8525.6787109375","8525.6787109375","8525.6787109375","9671.7705078125","9671.7705078125","9671.7705078125","10088.0048828125","10088.0048828125","10088.0048828125","10834.208984375","10834.208984375","10834.208984375","10983.076171875","10983.076171875","10983.076171875","8232.6845703125","8232.6845703125","8232.6845703125"
"8500","8737.72265625","8737.72265625","8737.72265625","8459.791015625","8459.791015625","8459.791015625","9543.8095703125","9543.8095703125","9543.8095703125","10105.0966796875","10105.0966796875","10105.0966796875","10314.5673828125","10314.5673828125","10314.5673828125","10991.36328125","10991.36328125","10991.36328125","8044.02490234375","8044.02490234375","8044.02490234375"
"8600","8698.4638671875","8698.4638671875","8698.4638671875","8305.67578125","8305.67578125","8305.67578125","9635.0009765625","9635.0009765625","9635.0009765625","9900.50390625","9900.50390625","9900.50390625","9418.806640625","9418.806640625","9418.806640625","11018.537109375","11018.537109375","11018.537109375","8077.47998046875","8077.47998046875","8077.47998046875"
"8700","8479.5439453125","8479.5439453125","8479.5439453125","8477.6630859375","8477.6630859375","8477.6630859375","9513.0478515625","9513.0478515625","9513.0478515625","9657.650390625","9657.650390625","9657.650390625","10589.8759765625","10589.8759765625","10589.8759765625","11024.4052734375","11024.4052734375","11024.4052734375","7930.5966796875","7930.5966796875","7930.5966796875"
"8800","8780.4072265625","8780.4072265625","8780.4072265625","8450.3779296875","8450.3779296875","8450.3779296875","9605.5009765625","9605.5009765625","9605.5009765625","9673.8427734375","9673.8427734375","9673.8427734375","10541.416015625","10541.416015625","10541.416015625","11015.177734375","11015.177734375","11015.177734375","8002.53271484375","8002.53271484375","8002.53271484375"
"8900","8652.666015625","8652.666015625","8652.666015625","8369.7158203125","8369.7158203125","8369.7158203125","9378.8837890625","9378.8837890625","9378.8837890625","9904.369140625","9904.369140625","9904.369140625","10915.1396484375","10915.1396484375","10915.1396484375","10959.1416015625","10959.1416015625","10959.1416015625","8006.99169921875","8006.99169921875","8006.99169921875"
"9000","8735.447265625","8735.447265625","8735.447265625","8343.8544921875","8343.8544921875","8343.8544921875","9307.55859375","9307.55859375","9307.55859375","10017.3671875","10017.3671875","10017.3671875","10985.1298828125","10985.1298828125","10985.1298828125","11083.830078125","11083.830078125","11083.830078125","8063.76953125","8063.76953125","8063.76953125"
"9100","8738.634765625","8738.634765625","8738.634765625","8387.3291015625","8387.3291015625","8387.3291015625","9495.974609375","9495.974609375","9495.974609375","9946.576171875","9946.576171875","9946.576171875","10369.9619140625","10369.9619140625","10369.9619140625","11025.8447265625","11025.8447265625","11025.8447265625","8090.84326171875","8090.84326171875","8090.84326171875"
"9200","8606.9560546875","8606.9560546875","8606.9560546875","8397.8916015625","8397.8916015625","8397.8916015625","9465.57421875","9465.57421875","9465.57421875","9997.6171875","9997.6171875","9997.6171875","9769.826171875","9769.826171875","9769.826171875","11028.7158203125","11028.7158203125","11028.7158203125","8085.30859375","8085.30859375","8085.30859375"
"9300","8523.80078125","8523.80078125","8523.80078125","8317.3779296875","8317.3779296875","8317.3779296875","9526.2734375","9526.2734375","9526.2734375","10081.744140625","10081.744140625","10081.744140625","10675.9287109375","10675.9287109375","10675.9287109375","10821.134765625","10821.134765625","10821.134765625","8036.4619140625","8036.4619140625","8036.4619140625"
"9400","8620.6826171875","8620.6826171875","8620.6826171875","8339.947265625","8339.947265625","8339.947265625","9416.103515625","9416.103515625","9416.103515625","10099.2412109375","10099.2412109375","10099.2412109375","10291.052734375","10291.052734375","10291.052734375","10798.30859375","10798.30859375","10798.30859375","8027.1455078125","8027.1455078125","8027.1455078125"
"9500","8563.83203125","8563.83203125","8563.83203125","8266.4140625","8266.4140625","8266.4140625","9104.0087890625","9104.0087890625","9104.0087890625","10102.6474609375","10102.6474609375","10102.6474609375","9595.6865234375","9595.6865234375","9595.6865234375","10819.947265625","10819.947265625","10819.947265625","8034.94482421875","8034.94482421875","8034.94482421875"
"9600","8594.740234375","8594.740234375","8594.740234375","8233.3125","8233.3125","8233.3125","9366.4033203125","9366.4033203125","9366.4033203125","9999.5361328125","9999.5361328125","9999.5361328125","9012.275390625","9012.275390625","9012.275390625","10697.8701171875","10697.8701171875","10697.8701171875","8025.30615234375","8025.30615234375","8025.30615234375"
"9700","8597.775390625","8597.775390625","8597.775390625","8262.400390625","8262.400390625","8262.400390625","9489.5234375","9489.5234375","9489.5234375","9860.81640625","9860.81640625","9860.81640625","10137.49609375","10137.49609375","10137.49609375","10404.2373046875","10404.2373046875","10404.2373046875","7988.2900390625","7988.2900390625","7988.2900390625"
"9800","8440.5546875","8440.5546875","8440.5546875","8239.9033203125","8239.9033203125","8239.9033203125","9521.767578125","9521.767578125","9521.767578125","9836.76171875","9836.76171875","9836.76171875","10468.33203125","10468.33203125","10468.33203125","10391.646484375","10391.646484375","10391.646484375","7767.67041015625","7767.67041015625","7767.67041015625"
"9900","8515.8515625","8515.8515625","8515.8515625","8162.67333984375","8162.67333984375","8162.67333984375","9397.3125","9397.3125","9397.3125","9887.9296875","9887.9296875","9887.9296875","10500.1279296875","10500.1279296875","10500.1279296875","10541.1396484375","10541.1396484375","10541.1396484375","7458.02734375","7458.02734375","7458.02734375"
"10000","8339.7548828125","8339.7548828125","8339.7548828125","8148.3310546875","8148.3310546875","8148.3310546875","9279.681640625","9279.681640625","9279.681640625","9834.494140625","9834.494140625","9834.494140625","10290.130859375","10290.130859375","10290.130859375","10600.3837890625","10600.3837890625","10600.3837890625","7301.33935546875","7301.33935546875","7301.33935546875"
"10100","8275.443359375","8275.443359375","8275.443359375","8122.83642578125","8122.83642578125","8122.83642578125","8791.1220703125","8791.1220703125","8791.1220703125","9869.2548828125","9869.2548828125","9869.2548828125","10445.1201171875","10445.1201171875","10445.1201171875","10655.705078125","10655.705078125","10655.705078125","7450.0419921875","7450.0419921875","7450.0419921875"
"10200","8272.107421875","8272.107421875","8272.107421875","8137.13671875","8137.13671875","8137.13671875","9169.962890625","9169.962890625","9169.962890625","9605.646484375","9605.646484375","9605.646484375","10595.6123046875","10595.6123046875","10595.6123046875","10678.71484375","10678.71484375","10678.71484375","7570.03076171875","7570.03076171875","7570.03076171875"
"10300","8430.8408203125","8430.8408203125","8430.8408203125","8091.4423828125","8091.4423828125","8091.4423828125","9247.8076171875","9247.8076171875","9247.8076171875","9435.302734375","9435.302734375","9435.302734375","10294.107421875","10294.107421875","10294.107421875","10483.9560546875","10483.9560546875","10483.9560546875","7732.53173828125","7732.53173828125","7732.53173828125"
"10400","8426.5234375","8426.5234375","8426.5234375","8098.6630859375","8098.6630859375","8098.6630859375","8720.6533203125","8720.6533203125","8720.6533203125","9413.669921875","9413.669921875","9413.669921875","10375.8115234375","10375.8115234375","10375.8115234375","10519.4560546875","10519.4560546875","10519.4560546875","7827.91357421875","7827.91357421875","7827.91357421875"
"10500","8399.78515625","8399.78515625","8399.78515625","8052.90576171875","8052.90576171875","8052.90576171875","9030.55078125","9030.55078125","9030.55078125","9342.6083984375","9342.6083984375","9342.6083984375","10581.5634765625","10581.5634765625","10581.5634765625","10524","10524","10524","7864.966796875","7864.966796875","7864.966796875"
"10600","8440.8681640625","8440.8681640625","8440.8681640625","8099.7587890625","8099.7587890625","8099.7587890625","9232.3564453125","9232.3564453125","9232.3564453125","9440.63671875","9440.63671875","9440.63671875","10664.5546875","10664.5546875","10664.5546875","10553.419921875","10553.419921875","10553.419921875","7805.03369140625","7805.03369140625","7805.03369140625"
"10700","8453.58203125","8453.58203125","8453.58203125","8057.20166015625","8057.20166015625","8057.20166015625","9009.6865234375","9009.6865234375","9009.6865234375","9580.572265625","9580.572265625","9580.572265625","10655.875","10655.875","10655.875","10603.37890625","10603.37890625","10603.37890625","7909.39990234375","7909.39990234375","7909.39990234375"
"10800","8101.27001953125","8101.27001953125","8101.27001953125","8127.51318359375","8127.51318359375","8127.51318359375","9266.8251953125","9266.8251953125","9266.8251953125","9635.0537109375","9635.0537109375","9635.0537109375","10626.9453125","10626.9453125","10626.9453125","10647.3779296875","10647.3779296875","10647.3779296875","7890.1923828125","7890.1923828125","7890.1923828125"
"10900","8394.119140625","8394.119140625","8394.119140625","8052.92626953125","8052.92626953125","8052.92626953125","9045.3720703125","9045.3720703125","9045.3720703125","9597.4521484375","9597.4521484375","9597.4521484375","10453.64453125","10453.64453125","10453.64453125","10631.87109375","10631.87109375","10631.87109375","7814.01513671875","7814.01513671875","7814.01513671875"
"11000","8331.72265625","8331.72265625","8331.72265625","7934.1142578125","7934.1142578125","7934.1142578125","9090.6416015625","9090.6416015625","9090.6416015625","9523.1416015625","9523.1416015625","9523.1416015625","10263.3046875","10263.3046875","10263.3046875","10635.5498046875","10635.5498046875","10635.5498046875","7436.42041015625","7436.42041015625","7436.42041015625"
"11100","8040.22998046875","8040.22998046875","8040.22998046875","8021.65625","8021.65625","8021.65625","9217.2275390625","9217.2275390625","9217.2275390625","9510.302734375","9510.302734375","9510.302734375","10446.50390625","10446.50390625","10446.50390625","10630.44140625","10630.44140625","10630.44140625","7371.67919921875","7371.67919921875","7371.67919921875"
"11200","8300.6591796875","8300.6591796875","8300.6591796875","8042.48486328125","8042.48486328125","8042.48486328125","9061.6123046875","9061.6123046875","9061.6123046875","9529.2685546875","9529.2685546875","9529.2685546875","10473.490234375","10473.490234375","10473.490234375","10672.31640625","10672.31640625","10672.31640625","7352.80517578125","7352.80517578125","7352.80517578125"
"11300","8274.93359375","8274.93359375","8274.93359375","7887.53564453125","7887.53564453125","7887.53564453125","9133.1259765625","9133.1259765625","9133.1259765625","9622.3056640625","9622.3056640625","9622.3056640625","10491.0458984375","10491.0458984375","10491.0458984375","10693.5546875","10693.5546875","10693.5546875","7368.873046875","7368.873046875","7368.873046875"
"11400","8176.3056640625","8176.3056640625","8176.3056640625","7870.37890625","7870.37890625","7870.37890625","8933.26953125","8933.26953125","8933.26953125","9817.150390625","9817.150390625","9817.150390625","9849.33984375","9849.33984375","9849.33984375","10663.224609375","10663.224609375","10663.224609375","7353.15771484375","7353.15771484375","7353.15771484375"
"11500","8202.896484375","8202.896484375","8202.896484375","7869.08203125","7869.08203125","7869.08203125","9092.181640625","9092.181640625","9092.181640625","9861.7421875","9861.7421875","9861.7421875","10235.498046875","10235.498046875","10235.498046875","10767.6533203125","10767.6533203125","10767.6533203125","7346.228515625","7346.228515625","7346.228515625"
"11600","8065.72509765625","8065.72509765625","8065.72509765625","7880.75","7880.75","7880.75","8837.5888671875","8837.5888671875","8837.5888671875","9769.072265625","9769.072265625","9769.072265625","10055.99609375","10055.99609375","10055.99609375","10770.642578125","10770.642578125","10770.642578125","7401.07666015625","7401.07666015625","7401.07666015625"
"11700","8222.607421875","8222.607421875","8222.607421875","7826.892578125","7826.892578125","7826.892578125","8790.4970703125","8790.4970703125","8790.4970703125","9710.615234375","9710.615234375","9710.615234375","10037.7841796875","10037.7841796875","10037.7841796875","10889.26171875","10889.26171875","10889.26171875","7407.6123046875","7407.6123046875","7407.6123046875"
"11800","8197.1640625","8197.1640625","8197.1640625","7776.21240234375","7776.21240234375","7776.21240234375","9142.8623046875","9142.8623046875","9142.8623046875","9623.0537109375","9623.0537109375","9623.0537109375","9901.0322265625","9901.0322265625","9901.0322265625","10844.556640625","10844.556640625","10844.556640625","7408.65185546875","7408.65185546875","7408.65185546875"
