"Step","1873380_2 - train/loss_contrastive","1873380_2 - train/loss_contrastive__MIN","1873380_2 - train/loss_contrastive__MAX","4395274 - train/loss_contrastive","4395274 - train/loss_contrastive__MIN","4395274 - train/loss_contrastive__MAX","1940028_1 - train/loss_contrastive","1940028_1 - train/loss_contrastive__MIN","1940028_1 - train/loss_contrastive__MAX","4520555_1 - train/loss_contrastive","4520555_1 - train/loss_contrastive__MIN","4520555_1 - train/loss_contrastive__MAX","2536305_1 - train/loss_contrastive","2536305_1 - train/loss_contrastive__MIN","2536305_1 - train/loss_contrastive__MAX","2536333_1 - train/loss_contrastive","2536333_1 - train/loss_contrastive__MIN","2536333_1 - train/loss_contrastive__MAX","1940035_0 - train/loss_contrastive","1940035_0 - train/loss_contrastive__MIN","1940035_0 - train/loss_contrastive__MAX"
"8200","8656.7490234375","8656.7490234375","8656.7490234375","8442.322265625","8442.322265625","8442.322265625","9633.287109375","9633.287109375","9633.287109375","9885.3984375","9885.3984375","9885.3984375","11118.5048828125","11118.5048828125","11118.5048828125","11177.697265625","11177.697265625","11177.697265625","8421.029296875","8421.029296875","8421.029296875"
"8300","8520.71484375","8520.71484375","8520.71484375","8525.90234375","8525.90234375","8525.90234375","9697.85546875","9697.85546875","9697.85546875","9898.16796875","9898.16796875","9898.16796875","10894.66015625","10894.66015625","10894.66015625","10929.462890625","10929.462890625","10929.462890625","8396.427734375","8396.427734375","8396.427734375"
"8400","8644.0166015625","8644.0166015625","8644.0166015625","8475.3564453125","8475.3564453125","8475.3564453125","9615.6240234375","9615.6240234375","9615.6240234375","10033.630859375","10033.630859375","10033.630859375","10781.04296875","10781.04296875","10781.04296875","10928.3828125","10928.3828125","10928.3828125","8232.388671875","8232.388671875","8232.388671875"
"8500","8685.6376953125","8685.6376953125","8685.6376953125","8409.5537109375","8409.5537109375","8409.5537109375","9487.7138671875","9487.7138671875","9487.7138671875","10050.625","10050.625","10050.625","10261.2353515625","10261.2353515625","10261.2353515625","10936.6640625","10936.6640625","10936.6640625","8043.71875","8043.71875","8043.71875"
"8600","8646.427734375","8646.427734375","8646.427734375","8255.572265625","8255.572265625","8255.572265625","9578.951171875","9578.951171875","9578.951171875","9845.9736328125","9845.9736328125","9845.9736328125","9365.5029296875","9365.5029296875","9365.5029296875","10964.0283203125","10964.0283203125","10964.0283203125","8077.14111328125","8077.14111328125","8077.14111328125"
"8700","8427.55859375","8427.55859375","8427.55859375","8427.712890625","8427.712890625","8427.712890625","9457.0498046875","9457.0498046875","9457.0498046875","9603.0439453125","9603.0439453125","9603.0439453125","10536.826171875","10536.826171875","10536.826171875","10969.8984375","10969.8984375","10969.8984375","7930.171875","7930.171875","7930.171875"
"8800","8728.62109375","8728.62109375","8728.62109375","8400.599609375","8400.599609375","8400.599609375","9549.5625","9549.5625","9549.5625","9619.08984375","9619.08984375","9619.08984375","10488.2802734375","10488.2802734375","10488.2802734375","10960.634765625","10960.634765625","10960.634765625","8001.40869140625","8001.40869140625","8001.40869140625"
"8900","8600.96484375","8600.96484375","8600.96484375","8320.05078125","8320.05078125","8320.05078125","9322.982421875","9322.982421875","9322.982421875","9849.4580078125","9849.4580078125","9849.4580078125","10861.8720703125","10861.8720703125","10861.8720703125","10904.724609375","10904.724609375","10904.724609375","8002.76513671875","8002.76513671875","8002.76513671875"
"9000","8683.7890625","8683.7890625","8683.7890625","8294.2587890625","8294.2587890625","8294.2587890625","9251.7529296875","9251.7529296875","9251.7529296875","9962.2763671875","9962.2763671875","9962.2763671875","10931.8720703125","10931.8720703125","10931.8720703125","11029.2265625","11029.2265625","11029.2265625","8053.193359375","8053.193359375","8053.193359375"
"9100","8687.0966796875","8687.0966796875","8687.0966796875","8337.876953125","8337.876953125","8337.876953125","9440.25390625","9440.25390625","9440.25390625","9891.2626953125","9891.2626953125","9891.2626953125","10316.6220703125","10316.6220703125","10316.6220703125","10971.5537109375","10971.5537109375","10971.5537109375","8074.18359375","8074.18359375","8074.18359375"
"9200","8555.5947265625","8555.5947265625","8555.5947265625","8348.568359375","8348.568359375","8348.568359375","9409.958984375","9409.958984375","9409.958984375","9942.10546875","9942.10546875","9942.10546875","9716.4560546875","9716.4560546875","9716.4560546875","10974.3916015625","10974.3916015625","10974.3916015625","8063.14111328125","8063.14111328125","8063.14111328125"
"9300","8472.5693359375","8472.5693359375","8472.5693359375","8268.150390625","8268.150390625","8268.150390625","9470.71484375","9470.71484375","9470.71484375","10025.900390625","10025.900390625","10025.900390625","10622.802734375","10622.802734375","10622.802734375","10766.9150390625","10766.9150390625","10766.9150390625","8010.05615234375","8010.05615234375","8010.05615234375"
"9400","8569.58203125","8569.58203125","8569.58203125","8290.7265625","8290.7265625","8290.7265625","9360.71484375","9360.71484375","9360.71484375","10043.2529296875","10043.2529296875","10043.2529296875","10237.8359375","10237.8359375","10237.8359375","10744.1572265625","10744.1572265625","10744.1572265625","7996.56201171875","7996.56201171875","7996.56201171875"
"9500","8512.78125","8512.78125","8512.78125","8217.34765625","8217.34765625","8217.34765625","9048.63671875","9048.63671875","9048.63671875","10046.5224609375","10046.5224609375","10046.5224609375","9542.115234375","9542.115234375","9542.115234375","10765.7841796875","10765.7841796875","10765.7841796875","7999.18701171875","7999.18701171875","7999.18701171875"
"9600","8543.80859375","8543.80859375","8543.80859375","8184.59619140625","8184.59619140625","8184.59619140625","9311.1513671875","9311.1513671875","9311.1513671875","9943.2734375","9943.2734375","9943.2734375","8958.5732421875","8958.5732421875","8958.5732421875","10643.6279296875","10643.6279296875","10643.6279296875","7985.228515625","7985.228515625","7985.228515625"
"9700","8546.9697265625","8546.9697265625","8546.9697265625","8213.755859375","8213.755859375","8213.755859375","9434.3740234375","9434.3740234375","9434.3740234375","9804.5810546875","9804.5810546875","9804.5810546875","10084.1767578125","10084.1767578125","10084.1767578125","10350.0576171875","10350.0576171875","10350.0576171875","7945.10009765625","7945.10009765625","7945.10009765625"
"9800","8389.8271484375","8389.8271484375","8389.8271484375","8191.3369140625","8191.3369140625","8191.3369140625","9466.677734375","9466.677734375","9466.677734375","9780.55859375","9780.55859375","9780.55859375","10414.83203125","10414.83203125","10414.83203125","10337.287109375","10337.287109375","10337.287109375","7722.095703125","7722.095703125","7722.095703125"
"9900","8465.1982421875","8465.1982421875","8465.1982421875","8114.2451171875","8114.2451171875","8114.2451171875","9342.3212890625","9342.3212890625","9342.3212890625","9831.7421875","9831.7421875","9831.7421875","10446.4453125","10446.4453125","10446.4453125","10486.837890625","10486.837890625","10486.837890625","7411.3232421875","7411.3232421875","7411.3232421875"
"10000","8289.21484375","8289.21484375","8289.21484375","8100.02880859375","8100.02880859375","8100.02880859375","9224.798828125","9224.798828125","9224.798828125","9778.2822265625","9778.2822265625","9778.2822265625","10236.28515625","10236.28515625","10236.28515625","10545.986328125","10545.986328125","10545.986328125","7253.2744140625","7253.2744140625","7253.2744140625"
"10100","8224.982421875","8224.982421875","8224.982421875","8074.6220703125","8074.6220703125","8074.6220703125","8736.3408203125","8736.3408203125","8736.3408203125","9813.0595703125","9813.0595703125","9813.0595703125","10391.181640625","10391.181640625","10391.181640625","10601.4677734375","10601.4677734375","10601.4677734375","7401.43798828125","7401.43798828125","7401.43798828125"
"10200","8221.8046875","8221.8046875","8221.8046875","8089.0126953125","8089.0126953125","8089.0126953125","9115.271484375","9115.271484375","9115.271484375","9549.509765625","9549.509765625","9549.509765625","10541.63671875","10541.63671875","10541.63671875","10624.4541015625","10624.4541015625","10624.4541015625","7520.65673828125","7520.65673828125","7520.65673828125"
"10300","8380.6318359375","8380.6318359375","8380.6318359375","8043.40576171875","8043.40576171875","8043.40576171875","9193.2373046875","9193.2373046875","9193.2373046875","9379.1064453125","9379.1064453125","9379.1064453125","10240.005859375","10240.005859375","10240.005859375","10429.82421875","10429.82421875","10429.82421875","7682.35693359375","7682.35693359375","7682.35693359375"
"10400","8376.427734375","8376.427734375","8376.427734375","8050.70361328125","8050.70361328125","8050.70361328125","8666.1103515625","8666.1103515625","8666.1103515625","9357.5458984375","9357.5458984375","9357.5458984375","10321.8173828125","10321.8173828125","10321.8173828125","10465.52734375","10465.52734375","10465.52734375","7777.15673828125","7777.15673828125","7777.15673828125"
"10500","8349.7431640625","8349.7431640625","8349.7431640625","8005.08544921875","8005.08544921875","8005.08544921875","8976.134765625","8976.134765625","8976.134765625","9286.4697265625","9286.4697265625","9286.4697265625","10527.4423828125","10527.4423828125","10527.4423828125","10470.00390625","10470.00390625","10470.00390625","7813.69921875","7813.69921875","7813.69921875"
"10600","8390.9384765625","8390.9384765625","8390.9384765625","8052.06640625","8052.06640625","8052.06640625","9178.0263671875","9178.0263671875","9178.0263671875","9384.6279296875","9384.6279296875","9384.6279296875","10610.423828125","10610.423828125","10610.423828125","10499.419921875","10499.419921875","10499.419921875","7753.0576171875","7753.0576171875","7753.0576171875"
"10700","8403.708984375","8403.708984375","8403.708984375","8009.64111328125","8009.64111328125","8009.64111328125","8955.3740234375","8955.3740234375","8955.3740234375","9524.599609375","9524.599609375","9524.599609375","10601.6064453125","10601.6064453125","10601.6064453125","10549.4765625","10549.4765625","10549.4765625","7856.87939453125","7856.87939453125","7856.87939453125"
"10800","8051.47314453125","8051.47314453125","8051.47314453125","8080.0869140625","8080.0869140625","8080.0869140625","9212.5927734375","9212.5927734375","9212.5927734375","9579.0849609375","9579.0849609375","9579.0849609375","10572.775390625","10572.775390625","10572.775390625","10593.486328125","10593.486328125","10593.486328125","7837.59375","7837.59375","7837.59375"
"10900","8344.4765625","8344.4765625","8344.4765625","8005.61083984375","8005.61083984375","8005.61083984375","8991.0986328125","8991.0986328125","8991.0986328125","9541.5078125","9541.5078125","9541.5078125","10399.322265625","10399.322265625","10399.322265625","10578.115234375","10578.115234375","10578.115234375","7760.75830078125","7760.75830078125","7760.75830078125"
"11000","8282.1572265625","8282.1572265625","8282.1572265625","7886.8525390625","7886.8525390625","7886.8525390625","9036.4580078125","9036.4580078125","9036.4580078125","9467.259765625","9467.259765625","9467.259765625","10208.7490234375","10208.7490234375","10208.7490234375","10581.7626953125","10581.7626953125","10581.7626953125","7382.759765625","7382.759765625","7382.759765625"
"11100","7990.72607421875","7990.72607421875","7990.72607421875","7974.5","7974.5","7974.5","9163.1416015625","9163.1416015625","9163.1416015625","9454.4443359375","9454.4443359375","9454.4443359375","10391.9111328125","10391.9111328125","10391.9111328125","10576.4609375","10576.4609375","10576.4609375","7317.78076171875","7317.78076171875","7317.78076171875"
"11200","8251.3662109375","8251.3662109375","8251.3662109375","7995.4169921875","7995.4169921875","7995.4169921875","9007.5712890625","9007.5712890625","9007.5712890625","9473.4599609375","9473.4599609375","9473.4599609375","10418.8896484375","10418.8896484375","10418.8896484375","10618.3486328125","10618.3486328125","10618.3486328125","7299.00390625","7299.00390625","7299.00390625"
"11300","8225.7099609375","8225.7099609375","8225.7099609375","7840.423828125","7840.423828125","7840.423828125","9079.076171875","9079.076171875","9079.076171875","9566.521484375","9566.521484375","9566.521484375","10436.263671875","10436.263671875","10436.263671875","10639.6884765625","10639.6884765625","10639.6884765625","7314.431640625","7314.431640625","7314.431640625"
"11400","8127.11865234375","8127.11865234375","8127.11865234375","7823.3837890625","7823.3837890625","7823.3837890625","8879.271484375","8879.271484375","8879.271484375","9761.42578125","9761.42578125","9761.42578125","9794.4638671875","9794.4638671875","9794.4638671875","10609.1337890625","10609.1337890625","10609.1337890625","7298.40576171875","7298.40576171875","7298.40576171875"
"11500","8153.77490234375","8153.77490234375","8153.77490234375","7822.1435546875","7822.1435546875","7822.1435546875","9038.228515625","9038.228515625","9038.228515625","9806.0634765625","9806.0634765625","9806.0634765625","10180.572265625","10180.572265625","10180.572265625","10713.6650390625","10713.6650390625","10713.6650390625","7291.3173828125","7291.3173828125","7291.3173828125"
"11600","8016.62890625","8016.62890625","8016.62890625","7833.92236328125","7833.92236328125","7833.92236328125","8783.587890625","8783.587890625","8783.587890625","9713.4560546875","9713.4560546875","9713.4560546875","10001.0029296875","10001.0029296875","10001.0029296875","10716.7783203125","10716.7783203125","10716.7783203125","7345.9501953125","7345.9501953125","7345.9501953125"
"11700","8173.630859375","8173.630859375","8173.630859375","7780.16357421875","7780.16357421875","7780.16357421875","8736.5302734375","8736.5302734375","8736.5302734375","9655.05859375","9655.05859375","9655.05859375","9982.5361328125","9982.5361328125","9982.5361328125","10835.1162109375","10835.1162109375","10835.1162109375","7352.45458984375","7352.45458984375","7352.45458984375"
